parachute_id,actual,predicted
6235,opens,opens
8580,opens,opens
2367,opens,opens
3364,opens,opens
5778,opens,opens
6411,opens,opens
7081,opens,opens
5138,opens,opens
8346,opens,opens
4020,opens,opens
6280,opens,opens
1657,opens,opens
8182,opens,opens
3278,opens,opens
7049,opens,opens
4498,opens,opens
3236,opens,opens
8804,opens,opens
2646,opens,opens
6098,opens,opens
3725,opens,fails
2047,opens,opens
7893,opens,opens
1822,opens,opens
8931,opens,opens
8021,opens,opens
8900,opens,opens
8036,opens,opens
6373,opens,opens
5474,opens,opens
7158,opens,opens
3803,opens,opens
2835,opens,opens
1043,opens,fails
1909,opens,opens
7887,fails,fails
8131,opens,opens
1412,opens,fails
6361,opens,opens
2910,opens,opens
6461,opens,opens
2325,opens,opens
8592,opens,opens
4968,opens,opens
6085,opens,opens
6758,opens,opens
1057,opens,opens
3618,opens,opens
7520,opens,opens
4446,opens,opens
2602,opens,opens
8815,opens,opens
3730,opens,opens
2388,opens,opens
4458,opens,opens
4301,opens,fails
5904,opens,opens
4134,opens,opens
7772,opens,opens
3539,opens,opens
5720,opens,opens
7016,opens,opens
2913,opens,opens
4811,opens,opens
2557,opens,fails
6262,opens,opens
5767,opens,opens
1854,opens,opens
1898,opens,opens
7850,opens,opens
7544,opens,opens
2727,opens,opens
7329,opens,opens
4392,opens,opens
2530,opens,opens
7481,opens,opens
7499,opens,opens
2467,opens,opens
3299,opens,opens
4996,opens,opens
8980,opens,opens
1214,opens,opens
7805,opens,opens
6971,opens,opens
5596,opens,opens
5610,opens,opens
4604,opens,opens
7463,opens,opens
1211,opens,opens
6953,opens,opens
4129,opens,opens
8142,opens,opens
3996,opens,opens
5402,opens,opens
3970,opens,opens
6241,opens,opens
8733,opens,opens
7364,opens,opens
4391,opens,opens
5248,opens,opens
2721,opens,opens
4061,opens,fails
3892,opens,opens
3031,opens,opens
3559,opens,opens
4819,opens,opens
8384,opens,opens
1293,opens,opens
1218,opens,opens
8077,opens,opens
4212,opens,opens
2236,opens,opens
8028,opens,opens
6825,opens,opens
5948,opens,opens
2084,opens,opens
1179,opens,opens
8208,opens,opens
3894,opens,opens
2610,opens,opens
5711,opens,fails
8483,opens,opens
8078,opens,opens
7883,opens,opens
8650,opens,opens
4018,opens,opens
4882,opens,opens
3356,opens,opens
1004,opens,fails
6854,opens,opens
2668,opens,opens
6839,opens,opens
1368,opens,opens
1635,opens,opens
7773,opens,opens
8751,opens,opens
8790,opens,opens
6697,opens,opens
3425,opens,opens
4408,opens,opens
3087,opens,opens
3452,opens,opens
7780,opens,opens
7660,opens,opens
8512,opens,opens
7183,opens,opens
2102,opens,opens
3189,fails,fails
7487,opens,opens
6097,opens,opens
6096,opens,opens
6189,opens,opens
1810,opens,opens
2597,opens,opens
3896,opens,opens
8673,opens,opens
4135,opens,opens
6181,opens,opens
6986,opens,opens
2160,opens,opens
4217,opens,opens
8472,opens,opens
5215,opens,opens
8717,opens,fails
1178,opens,opens
6673,opens,opens
5117,opens,opens
8151,opens,opens
6270,opens,fails
8885,opens,opens
3960,opens,opens
8589,opens,opens
7774,opens,opens
7876,opens,opens
1882,opens,opens
4496,opens,opens
2155,opens,opens
3032,opens,opens
2757,opens,opens
5618,opens,opens
3024,opens,opens
8866,opens,opens
7381,opens,opens
3538,opens,opens
2369,opens,opens
5816,opens,opens
5404,opens,opens
7930,opens,opens
5651,opens,opens
2653,opens,opens
7959,opens,opens
3640,opens,opens
1390,opens,opens
2772,opens,opens
1216,opens,opens
8120,opens,opens
8175,opens,opens
5661,opens,opens
4197,opens,opens
8276,opens,opens
5173,opens,opens
2191,opens,opens
6170,opens,opens
7350,opens,fails
8750,opens,opens
3374,opens,opens
8494,opens,opens
5890,opens,opens
1739,opens,opens
3421,opens,opens
7055,opens,opens
2813,opens,opens
7936,opens,opens
6249,opens,opens
6177,opens,opens
6299,opens,opens
6364,opens,opens
7357,opens,opens
2542,opens,fails
8773,opens,opens
4875,opens,opens
1480,opens,opens
2775,opens,opens
3083,opens,opens
6296,opens,opens
7703,opens,opens
7225,opens,opens
1228,opens,opens
2264,opens,opens
8402,opens,opens
7708,opens,opens
2528,opens,opens
6642,opens,opens
6530,opens,opens
7043,opens,opens
3027,opens,opens
2955,opens,fails
6333,opens,opens
5494,opens,opens
4073,opens,opens
5500,opens,opens
5673,opens,opens
8179,opens,opens
3287,opens,opens
3202,opens,opens
8330,opens,opens
5321,opens,opens
3095,opens,opens
2837,opens,opens
4991,opens,opens
6415,opens,opens
8122,opens,opens
2066,opens,opens
4891,opens,opens
4801,opens,opens
3207,opens,opens
3190,opens,fails
1757,opens,opens
7291,opens,opens
4101,opens,opens
2183,opens,opens
7031,opens,opens
4613,opens,opens
7531,opens,opens
5613,opens,opens
5030,opens,opens
3841,opens,opens
7741,opens,opens
4375,opens,opens
2494,opens,opens
6749,opens,opens
2327,opens,opens
3430,opens,opens
8157,opens,opens
6467,opens,opens
1439,opens,opens
5536,opens,opens
1206,opens,opens
6989,opens,opens
6288,opens,opens
4476,opens,opens
4075,opens,opens
5245,opens,opens
6862,opens,opens
6972,opens,opens
2168,opens,opens
8632,opens,opens
6440,opens,opens
6658,opens,opens
8092,opens,opens
7918,opens,opens
2471,opens,opens
4860,opens,opens
1812,opens,opens
3188,opens,opens
6489,opens,opens
6034,opens,opens
6846,opens,opens
6557,opens,opens
8540,opens,opens
7005,opens,opens
7473,opens,opens
6011,opens,opens
2197,opens,opens
3042,opens,opens
6226,opens,opens
2635,opens,opens
1775,opens,opens
1201,opens,opens
5238,opens,opens
8511,opens,opens
4087,opens,opens
6628,opens,opens
1039,opens,opens
6148,opens,opens
2884,opens,opens
1544,opens,opens
7362,opens,opens
1732,opens,opens
1771,opens,opens
6666,opens,opens
2430,opens,opens
6193,opens,opens
4656,opens,opens
8642,opens,opens
4756,opens,opens
8831,opens,opens
7986,opens,opens
1765,opens,opens
2329,opens,opens
1315,opens,opens
8872,opens,opens
7866,opens,opens
2436,opens,opens
2209,fails,fails
8463,opens,opens
1244,opens,opens
8501,opens,opens
6958,opens,opens
7734,opens,opens
5182,opens,fails
5233,opens,opens
3463,opens,opens
1583,opens,opens
3495,opens,opens
5636,opens,opens
5097,opens,opens
8240,opens,opens
7418,opens,opens
7854,opens,opens
5838,opens,opens
3631,opens,opens
2771,opens,opens
2065,opens,opens
4636,opens,opens
5313,opens,opens
1185,opens,opens
3974,opens,opens
3450,opens,opens
8713,opens,fails
4707,opens,opens
3168,opens,opens
8852,opens,opens
4858,opens,opens
6836,opens,opens
1151,opens,opens
6768,opens,opens
5394,opens,opens
8812,opens,opens
8745,opens,opens
2385,opens,opens
4576,opens,opens
4427,opens,opens
5997,opens,opens
7012,opens,opens
2363,opens,opens
6062,opens,opens
4971,opens,opens
6508,opens,opens
2312,opens,opens
3428,opens,opens
2507,opens,opens
7320,opens,opens
8676,opens,opens
3882,opens,opens
3784,opens,opens
7455,opens,opens
3312,opens,opens
5438,opens,opens
6555,opens,opens
2847,opens,opens
7219,opens,opens
3764,opens,opens
4515,opens,opens
7079,opens,opens
2911,opens,opens
8753,opens,opens
5689,opens,opens
8526,opens,opens
3855,opens,opens
8509,opens,opens
7454,opens,opens
5311,opens,opens
2437,opens,opens
4203,opens,opens
6084,opens,opens
4270,opens,opens
8169,opens,opens
7119,opens,opens
2194,opens,opens
1464,opens,opens
5822,opens,opens
7971,opens,opens
2342,opens,opens
5917,fails,fails
7262,opens,opens
2832,opens,fails
8229,opens,opens
6952,opens,opens
3214,opens,opens
6228,fails,fails
3274,opens,opens
5421,opens,opens
6499,opens,opens
3512,opens,opens
4679,opens,opens
8019,opens,opens
1310,opens,opens
4546,opens,fails
6257,opens,opens
4169,opens,opens
3694,opens,opens
7424,opens,opens
2683,opens,opens
6019,opens,opens
1348,opens,opens
5155,opens,opens
6380,opens,opens
2196,opens,opens
2004,opens,opens
6883,opens,opens
3390,opens,opens
4260,opens,opens
5344,opens,opens
1189,opens,opens
5835,opens,opens
6269,opens,opens
8280,opens,opens
5087,opens,opens
6734,opens,opens
3695,opens,opens
4681,opens,opens
8865,opens,opens
5396,opens,opens
2833,opens,opens
4164,opens,fails
1106,opens,opens
3794,opens,opens
4165,opens,opens
1103,opens,opens
2539,opens,opens
3837,opens,opens
4490,opens,opens
2742,opens,opens
5151,opens,opens
5525,opens,opens
1971,opens,opens
4574,opens,opens
1795,opens,opens
6135,opens,opens
8898,opens,opens
5743,opens,opens
7521,opens,opens
8393,opens,opens
2063,opens,opens
3684,opens,opens
3415,opens,opens
4518,opens,opens
3265,opens,opens
7494,opens,opens
4510,opens,opens
7472,opens,opens
3010,opens,opens
7611,opens,opens
4436,opens,opens
8211,opens,opens
1489,opens,opens
2926,opens,opens
3054,opens,opens
8450,opens,opens
2774,opens,opens
6263,opens,opens
6356,opens,opens
7390,opens,fails
2217,opens,opens
6814,opens,opens
2830,opens,fails
4583,opens,opens
3465,opens,opens
7634,opens,opens
4204,opens,opens
8573,opens,opens
8387,opens,opens
8928,opens,opens
5397,opens,opens
7540,opens,opens
2003,opens,opens
7658,opens,fails
8073,opens,opens
3228,opens,fails
5498,opens,opens
4791,opens,opens
7122,opens,opens
7603,opens,opens
7759,opens,opens
1444,opens,opens
7546,opens,opens
6383,opens,opens
7863,opens,opens
8484,opens,opens
8677,opens,opens
6431,opens,opens
5946,opens,opens
2788,opens,opens
4180,opens,opens
3273,opens,opens
6370,opens,opens
4677,opens,opens
6350,opens,opens
2893,opens,opens
5649,opens,opens
1586,opens,opens
4998,opens,opens
4831,opens,opens
1280,opens,opens
8469,opens,opens
8202,opens,opens
8263,opens,opens
5831,opens,opens
1304,opens,opens
2714,opens,opens
2474,opens,opens
3994,opens,opens
5141,opens,opens
1434,opens,fails
7697,opens,opens
3862,opens,opens
8069,opens,opens
4913,opens,opens
1893,opens,opens
7864,opens,opens
4523,opens,opens
2895,opens,opens
6092,opens,opens
6443,opens,opens
8789,opens,opens
2190,opens,opens
4155,opens,opens
5013,opens,opens
1562,opens,opens
1320,opens,opens
4508,opens,fails
1760,opens,opens
6944,opens,opens
3707,opens,fails
4362,opens,opens
2901,opens,opens
8842,opens,opens
5562,opens,opens
7889,opens,opens
7191,opens,opens
7139,opens,opens
8334,opens,opens
4146,opens,opens
2122,opens,opens
8839,opens,fails
4397,opens,opens
1873,opens,opens
4315,opens,opens
7952,opens,opens
1118,opens,opens
7777,opens,opens
4211,opens,fails
7089,opens,opens
2394,opens,opens
7209,opens,opens
7770,opens,opens
4345,opens,opens
5841,opens,opens
5368,opens,opens
1968,opens,opens
1427,opens,opens
6913,opens,opens
3711,opens,opens
1678,opens,opens
4678,opens,opens
2677,opens,opens
4034,opens,opens
2424,opens,opens
6793,opens,opens
7778,opens,opens
7905,opens,opens
1124,opens,opens
4479,opens,opens
6856,opens,opens
1991,opens,opens
5657,opens,opens
5207,opens,opens
5061,opens,opens
3436,opens,opens
1630,opens,opens
1467,fails,fails
8957,opens,opens
4303,opens,opens
4844,opens,opens
1344,opens,opens
5364,opens,opens
5582,opens,opens
7025,opens,opens
3847,opens,opens
4935,opens,fails
3937,opens,opens
4850,opens,opens
4663,opens,opens
3459,opens,opens
6915,opens,opens
1740,opens,opens
8302,opens,opens
8978,opens,opens
1681,opens,opens
5004,opens,opens
4167,opens,opens
4603,opens,opens
1423,opens,opens
4670,opens,opens
1273,opens,opens
2027,opens,opens
1816,opens,opens
3868,opens,opens
8106,opens,opens
8344,opens,fails
3052,opens,opens
8150,opens,opens
8653,opens,opens
4086,opens,opens
4210,opens,opens
8421,opens,fails
6546,opens,opens
4715,opens,opens
8503,opens,opens
6123,opens,opens
1343,opens,fails
6080,opens,opens
7002,opens,opens
1833,opens,opens
3173,opens,opens
2252,opens,opens
6982,opens,fails
3411,opens,opens
3130,opens,opens
4619,opens,fails
6040,opens,opens
4192,opens,opens
4718,opens,opens
5568,opens,opens
3263,opens,opens
6875,opens,opens
3560,opens,opens
1019,opens,opens
3588,opens,opens
1466,opens,opens
7877,opens,opens
8163,opens,opens
3121,opens,opens
3311,opens,opens
8672,opens,opens
8413,opens,opens
1477,opens,opens
2398,opens,opens
6022,opens,opens
6094,opens,opens
7834,opens,opens
2454,opens,opens
7689,opens,opens
1534,opens,opens
1100,opens,opens
7382,opens,opens
1271,opens,opens
1307,opens,fails
7322,opens,opens
6353,opens,opens
3554,opens,opens
1428,opens,opens
7721,opens,opens
2062,opens,opens
2130,opens,opens
7919,opens,opens
5101,opens,opens
6912,opens,opens
5723,opens,opens
6231,opens,opens
7365,opens,fails
3969,opens,opens
4729,opens,opens
8645,opens,opens
3093,opens,opens
4173,opens,opens
3982,opens,fails
6490,opens,opens
4328,opens,opens
5485,opens,opens
2227,opens,opens
2823,opens,opens
7536,opens,opens
2923,opens,opens
1145,opens,opens
5187,opens,opens
4593,opens,opens
8212,opens,opens
5257,opens,opens
8331,opens,opens
4153,opens,opens
4975,opens,opens
1035,opens,opens
4368,opens,opens
5844,opens,opens
5652,opens,opens
4136,opens,opens
2919,opens,opens
7239,opens,opens
3626,opens,opens
5477,opens,opens
3962,opens,opens
4283,opens,fails
4031,opens,opens
7120,opens,opens
6746,opens,opens
1209,opens,opens
5911,opens,opens
3617,opens,opens
5365,opens,opens
4314,opens,opens
4363,opens,opens
1432,opens,opens
4607,opens,opens
7143,opens,opens
1783,opens,opens
5630,opens,opens
7524,opens,opens
2701,opens,opens
4650,opens,opens
1276,opens,opens
5424,opens,opens
4024,opens,opens
4990,opens,opens
2763,opens,opens
5293,opens,opens
5999,opens,opens
7066,opens,opens
7538,opens,opens
8621,opens,opens
4805,opens,opens
2114,opens,fails
4696,opens,opens
1842,opens,fails
2838,opens,opens
6256,opens,opens
6780,opens,opens
2890,opens,opens
5489,opens,opens
8368,opens,opens
8968,opens,opens
6410,opens,opens
1463,opens,opens
6377,opens,opens
2648,opens,opens
7435,opens,opens
6236,opens,opens
8965,opens,opens
7092,opens,opens
5603,opens,opens
8590,opens,opens
8274,opens,opens
7710,opens,opens
5470,opens,opens
3262,opens,opens
3792,opens,opens
7155,opens,opens
5297,opens,opens
5005,opens,opens
2220,opens,opens
8189,opens,opens
8262,opens,opens
8668,opens,opens
2426,opens,opens
2769,opens,opens
5789,opens,opens
7347,opens,opens
4421,opens,opens
5810,opens,opens
7550,opens,opens
6329,opens,opens
2311,opens,opens
1805,opens,opens
7547,opens,opens
5193,opens,opens
6140,opens,opens
1769,opens,opens
6886,opens,opens
1328,opens,opens
8524,opens,opens
6436,opens,opens
1340,opens,opens
1033,opens,opens
6531,opens,opens
4577,opens,opens
5186,opens,opens
4836,fails,fails
7281,opens,opens
4699,opens,opens
7310,opens,opens
7101,opens,opens
4687,opens,fails
1311,opens,opens
6204,opens,opens
2476,opens,opens
8076,opens,opens
2235,opens,opens
4230,opens,opens
8319,opens,opens
8837,opens,opens
1835,opens,opens
5727,opens,opens
8487,opens,opens
2567,opens,opens
2726,opens,opens
8598,opens,opens
5495,opens,opens
7946,opens,opens
3851,opens,opens
7615,opens,opens
2722,opens,opens
5770,opens,fails
8167,opens,opens
3269,opens,fails
7061,fails,fails
5930,opens,opens
2520,opens,opens
8881,opens,opens
3843,opens,opens
7558,opens,fails
4997,opens,opens
8584,opens,opens
6878,opens,opens
7622,opens,opens
8205,opens,opens
3398,fails,fails
7766,opens,opens
1809,opens,opens
7941,opens,opens
7140,opens,opens
4289,opens,opens
4564,opens,opens
7835,opens,opens
1994,opens,opens
4263,opens,opens
7951,opens,opens
5251,opens,opens
2486,opens,opens
6009,opens,opens
6001,opens,opens
8557,opens,opens
6492,opens,opens
5129,opens,opens
6997,opens,opens
5270,opens,opens
1522,opens,opens
5216,opens,opens
1624,opens,opens
3248,opens,opens
7618,opens,opens
8816,opens,opens
8778,opens,opens
5747,opens,opens
1029,opens,opens
5154,opens,opens
4077,opens,opens
7527,opens,opens
3659,opens,opens
1737,opens,opens
5776,opens,opens
6964,opens,opens
3443,opens,opens
8896,opens,opens
1863,opens,opens
8644,opens,opens
6033,opens,opens
5428,opens,opens
1392,opens,opens
7315,opens,opens
2028,fails,fails
2389,opens,opens
1889,opens,opens
1919,opens,opens
2310,opens,fails
2469,opens,opens
8570,opens,opens
3810,opens,opens
2145,opens,opens
4526,opens,opens
7990,opens,opens
3412,opens,opens
4994,opens,opens
4516,opens,opens
6720,opens,opens
3440,opens,opens
6435,opens,opens
1381,opens,opens
1503,opens,opens
1758,opens,opens
1096,opens,opens
7587,opens,opens
7023,opens,opens
1384,opens,opens
3555,opens,opens
8418,opens,opens
8806,opens,opens
4097,opens,opens
8631,opens,opens
4741,opens,fails
5128,opens,opens
8710,opens,opens
5153,opens,opens
1278,opens,opens
4337,opens,opens
5566,opens,opens
7019,opens,opens
4944,opens,opens
4382,opens,opens
5473,opens,opens
2018,opens,opens
3125,fails,fails
2815,opens,opens
5739,opens,opens
3360,opens,opens
2988,opens,opens
2858,opens,opens
6860,opens,opens
4763,opens,opens
4236,opens,opens
5992,opens,opens
4582,opens,opens
3476,opens,opens
7786,opens,opens
4074,opens,opens
7370,opens,opens
7324,opens,opens
2137,opens,opens
4757,opens,opens
6341,opens,opens
6675,opens,opens
5991,opens,opens
8370,opens,opens
5874,opens,opens
1402,opens,opens
3595,opens,opens
2306,opens,opens
7643,opens,opens
8258,opens,opens
4379,opens,opens
5790,opens,fails
3547,opens,opens
4367,opens,opens
4893,opens,opens
2640,opens,opens
1063,opens,opens
1176,opens,opens
8544,opens,fails
2695,opens,opens
7763,opens,opens
4039,opens,opens
7030,opens,opens
3068,opens,opens
2765,opens,opens
5032,opens,opens
4691,opens,opens
3557,opens,opens
2487,opens,opens
1109,opens,opens
6164,opens,opens
1452,opens,opens
1379,opens,opens
6258,opens,opens
4736,opens,opens
2794,opens,opens
2905,opens,opens
8456,opens,opens
1117,opens,fails
1640,opens,opens
5628,opens,opens
4224,opens,opens
1003,opens,opens
3245,opens,opens
1869,opens,opens
1700,opens,fails
3987,opens,opens
8124,opens,opens
1615,opens,opens
2498,opens,opens
6267,opens,opens
8273,opens,opens
4503,opens,opens
3911,opens,opens
4369,opens,opens
4946,opens,opens
2779,opens,opens
4407,opens,opens
4974,opens,fails
6029,opens,opens
1317,opens,opens
4282,opens,opens
1556,opens,opens
6545,opens,opens
1420,opens,opens
5589,opens,opens
7403,opens,opens
3766,opens,opens
5406,opens,opens
4231,opens,opens
8128,opens,opens
1372,opens,opens
4609,opens,opens
3317,opens,opens
5928,opens,opens
3067,opens,opens
4114,opens,opens
7177,opens,opens
7475,opens,opens
4076,opens,opens
1283,opens,opens
3165,opens,opens
7570,opens,opens
5326,opens,opens
7659,opens,fails
6378,opens,opens
4710,opens,opens
6711,opens,opens
4806,opens,opens
3721,opens,opens
3365,opens,opens
1940,opens,opens
7956,opens,opens
5383,opens,opens
2100,opens,opens
6342,opens,opens
5783,opens,opens
1042,opens,opens
6515,opens,opens
5228,opens,opens
5539,opens,opens
6784,opens,opens
4412,opens,opens
4669,opens,opens
1965,opens,opens
2228,opens,opens
7330,opens,opens
7727,opens,opens
5038,opens,opens
3637,opens,opens
8991,opens,opens
5250,opens,opens
3229,opens,fails
2576,opens,opens
4639,opens,opens
2682,opens,opens
3833,opens,opens
6144,opens,opens
3337,opens,opens
4456,opens,opens
1045,opens,opens
6566,opens,opens
6748,opens,opens
6826,opens,opens
5631,opens,opens
7910,opens,opens
5023,opens,opens
3494,opens,fails
1079,opens,fails
7224,opens,opens
3414,opens,opens
4055,opens,opens
6006,opens,opens
8615,opens,opens
1555,opens,opens
1607,opens,opens
1002,opens,opens
4156,opens,opens
7699,opens,opens
1548,opens,opens
8743,opens,opens
5780,opens,opens
8563,opens,opens
8603,opens,opens
7307,opens,opens
5779,opens,opens
5167,opens,opens
8013,opens,opens
7145,opens,fails
2626,opens,opens
5737,opens,opens
4332,opens,opens
2669,opens,opens
1977,opens,opens
8684,opens,opens
4008,opens,fails
2860,opens,opens
4468,opens,opens
6646,opens,opens
8004,opens,opens
2446,opens,opens
8617,opens,opens
8338,opens,opens
5108,opens,opens
7867,opens,opens
8772,opens,opens
5759,opens,opens
6782,opens,opens
6340,opens,opens
1986,opens,opens
4897,opens,opens
5053,opens,opens
2253,opens,opens
1387,opens,opens
3239,opens,opens
4194,opens,opens
8703,opens,opens
5384,opens,opens
5507,opens,opens
5965,opens,fails
7693,opens,opens
6559,opens,opens
1688,opens,opens
7802,opens,fails
5916,opens,opens
3377,opens,opens
3280,opens,opens
4430,opens,opens
6613,opens,opens
6632,opens,opens
4245,opens,opens
2791,opens,opens
6030,opens,opens
3787,opens,opens
5496,opens,opens
3625,opens,opens
7584,opens,opens
8924,opens,opens
5638,opens,opens
3670,opens,opens
6192,opens,opens
6678,opens,fails
5577,opens,opens
7694,opens,opens
4000,opens,opens
3014,opens,opens
7870,opens,opens
8984,opens,opens
8147,opens,opens
4958,opens,opens
