,price,area
4720,1916316,3861
4721,616380,1225
4722,54327,170
4723,375543,1464
4724,71687,240
4725,1669323,3360
4726,349351,1359
4727,334623,1299
4728,627378,1247
4729,1740960,3505
4730,619338,1231
4731,354299,1378
4732,1572519,6288
4733,582363,1156
4734,336455,1307
4735,1014960,2033
4736,676678,1347
4737,236415,903
4738,285271,1100
4739,1171241,2350
4740,630829,1254
4741,261959,1006
4742,808043,3207
4743,1736371,3496
4744,753731,2988
4745,1334235,2680
4746,1610163,3240
4747,1021369,2046
4748,616931,2437
4749,1368745,2750
4750,1973504,3977
4751,396375,1548
4752,836219,3320
4753,1132415,4514
4754,590451,2329
4755,910937,1822
4756,719011,2848
4757,386303,1508
4758,533107,2099
4759,379511,1480
4760,835323,3317
4761,434899,1703
4762,245191,939
4763,1125885,2258
4764,989083,3937
4765,197835,749
4766,647091,2558
4767,834083,3312
4768,947419,1896
4769,365375,1423
4770,1268514,2547
4771,246927,946
4772,1981544,3993
4773,448787,1759
4774,249903,958
4775,482019,1893
4776,2197478,4431
4777,320087,1241
4778,850947,3380
4779,500619,1968
4780,2269456,4577
4781,482436,953
4782,126186,231
4783,718763,2847
4784,835819,3319
4785,889738,1779
4786,1626584,3273
4787,340919,1325
4788,759683,3012
4789,1840137,3706
4790,1907935,3844
4791,640196,1273
4792,217923,830
4793,489707,1924
4794,312303,1209
4795,374317,734
4796,2344476,4729
4797,231055,882
4798,706599,1408
4799,296775,1147
4800,748740,1493
4801,501859,1973
4802,234153,450
4803,107151,383
4804,692454,1379
4805,230323,880
4806,1166311,2340
4807,852763,1704
4808,2058945,4150
4809,780208,1557
4810,679977,1354
4811,653355,1300
4812,569563,2246
4813,427818,843
4814,409107,1599
4815,741838,1479
4816,317359,1230
4817,1019890,2043
4818,820939,3259
4819,1808349,3642
4820,494866,979
4821,497074,983
4822,426832,841
4823,553691,2182
4824,498212,985
4825,788851,3129
4826,19205,14
4827,315127,1221
4828,304463,1178
4829,680963,1356
4830,843396,1685
4831,488963,1921
4832,458871,1800
4833,887766,1775
4834,2067410,4167
4835,77379,132
4836,931643,1864
4837,803827,3190
4838,883586,1767
4839,1122434,2251
4840,348359,1355
4841,598784,1189
4842,689989,1374
4843,682211,2699
4844,311311,1205
4845,351239,1366
4846,851284,1701
4847,388935,1518
4848,1081079,4307
4849,1780741,3586
4850,721882,1439
4851,273215,1052
4852,717427,2841
4853,1537199,3092
4854,1239920,2489
4855,160883,600
4856,370335,1443
4857,223767,852
4858,291071,1124
4859,395773,778
4860,650056,1293
4861,731411,2898
4862,364135,1418
4863,355799,1385
4864,871779,3464
4865,50111,153
4866,799859,3174
4867,972069,1946
4868,645619,1284
4869,1638416,3297
4870,459203,1801
4871,1754119,3532
4872,1154972,2317
4873,535587,2109
4874,2016054,4063
4875,525419,2068
4876,587667,2319
4877,831259,3300
4878,765043,3033
4879,388771,1517
4880,821931,3263
4881,777250,1551
4882,645507,2551
4883,858635,3411
4884,1343450,2699
4885,599770,1191
4886,732899,2904
4887,75903,257
4888,1103811,4399
4889,398731,784
4890,371575,1448
4891,1049963,2104
4892,745289,1486
4893,345535,1343
4894,1040596,2085
4895,492683,1936
4896,1242726,2495
4897,401831,1570
4898,265128,513
4899,346775,1348
4900,325543,1263
4901,1240211,4949
4902,736855,2919
4903,508803,2001
4904,1541295,3100
4905,903675,3592
4906,409107,1599
4907,872976,1745
4908,349999,1361
4909,310319,1201
4910,528395,2080
4911,632555,2500
4912,1617217,3254
4913,2470600,4985
4914,488963,1921
4915,922123,3667
4916,327679,1271
4917,265775,1022
4918,852187,3385
4919,392655,1533
4920,725826,1447
4921,245935,942
4922,1532762,3083
4923,1113067,2232
4924,522691,2057
4925,258239,991
4926,1056865,2118
4927,1228803,4903
4928,1078267,4296
4929,451763,1771
4930,1521082,3059
4931,578912,1149
4932,2310868,4661
4933,1127867,4496
4934,2305938,4651
4935,421175,1648
4936,572267,1136
4937,828531,3289
4938,1053414,2111
4939,260567,1001
4940,1754119,3532
4941,1029257,2062
4942,1923711,3876
4943,1106658,2219
4944,735627,2915
4945,467635,1835
4946,1763486,3551
4947,1981544,3993
4948,524189,1038
4949,320335,1242
4950,718583,1432
4951,1192440,2393
4952,1343602,2699
4953,637731,1268
4954,1543115,3104
4955,346375,1347
4956,911459,3624
4957,905507,3600
4958,600067,2369
4959,648827,2565
4960,293703,1134
4961,53087,165
4962,208995,794
4963,904528,1809
4964,544019,2143
4965,12796,1
4966,320983,1244
4967,479819,948
4968,913691,3633
4969,1830686,3687
4970,397367,1552
4971,484901,958
4972,1036652,2077
4973,624913,1242
4974,502649,994
4975,468244,925
4976,232695,888
4977,483011,1897
4978,45399,134
4979,1665379,3352
4980,885794,1771
4981,32503,82
4982,52095,161
4983,564851,2227
4984,1021369,2046
4985,98471,348
4986,2159517,4354
4987,362647,1412
4988,1075106,2155
4989,763059,3025
4990,744796,1485
4991,1548690,3115
4992,375543,1464
4993,285271,1100
4994,1534241,3086
4995,440355,1725
4996,795299,3155
4997,1008551,2020
4998,758939,3009
4999,323559,1255
5000,426467,1669
5001,503595,1980
5002,42919,124
5003,540951,1072
5004,987995,3932
5005,549971,2167
5006,1101728,2209
5007,670155,2651
5008,666666,1327
5009,916323,3643
5010,394787,776
5011,74914,127
5012,615546,1223
5013,349103,1358
5014,943203,3752
5015,348015,1353
5016,319591,1239
5017,235919,901
5018,616039,1224
5019,98085,174
5020,1871453,3770
5021,1903991,3836
5022,249655,957
5023,812337,1622
5024,896331,3563
5025,323711,1255
5026,1813772,3653
5027,455321,898
5028,1473261,2962
5029,1159902,2327
5030,1328167,2668
5031,1175223,4686
5032,650549,1294
5033,1467193,2950
5034,845368,1689
5035,1007091,4009
5036,417958,823
5037,13159,4
5038,129144,237
5039,661075,2615
5040,978171,3893
5041,2149164,4333
5042,523848,1037
5043,571176,1133
5044,1939639,3908
5045,797875,3166
5046,51103,157
5047,1115219,4445
5048,913895,1828
5049,513763,2021
5050,828131,3288
5051,701821,1398
5052,1032708,2069
5053,566587,2234
5054,247423,948
5055,654986,1303
5056,540051,2127
5057,590891,2332
5058,700659,2774
5059,440107,1724
5060,146399,272
5061,738796,1473
5062,1047005,2098
5063,317511,1230
5064,370583,1444
5065,357439,1391
5066,2618584,5285
5067,465403,1826
5068,848219,3369
5069,367179,720
5070,719417,1434
5071,283135,1092
5072,531123,2091
5073,676755,2677
5074,963195,1928
5075,88551,308
5076,215195,819
5077,903542,1807
5078,586800,1165
5079,1052227,4191
5080,1677919,6713
5081,295935,1143
5082,349999,1361
5083,756211,2998
5084,375543,1464
5085,798449,1594
5086,1558398,3135
5087,447299,1753
5088,816690,1631
5089,512771,2017
5090,1643687,3308
5091,955603,3802
5092,1004707,4000
5093,86071,298
5094,1150042,2307
5095,244199,935
5096,294447,1137
5097,1256189,2522
5098,14895,11
5099,1033627,4116
5100,327291,1271
5101,705123,2792
5102,828627,3290
5103,728936,1453
5104,1753626,3531
5105,347367,1351
5106,884315,1768
5107,333135,1293
5108,496088,981
5109,50855,156
5110,1792573,3610
5111,567331,2237
5112,601590,1195
5113,1214625,2438
5114,794651,3153
5115,512771,2017
5116,888051,3529
5117,1483462,2983
5118,336111,1305
5119,176011,661
5120,1808501,3642
5121,476067,1869
5122,832550,1663
5123,176011,661
5124,625363,2471
5125,772813,1542
5126,292959,1131
5127,21343,37
5128,830115,3296
5129,339807,664
5130,1528623,6111
5131,494116,977
5132,1061899,4230
5133,917067,3646
5134,487366,963
5135,709557,1414
5136,404807,1582
5137,1747217,3518
5138,519963,2046
5139,285367,1101
5140,210623,799
5141,318103,1233
5142,467139,1833
5143,822579,3265
5144,180971,681
5145,562619,2218
5146,370087,1442
5147,1596852,3213
5148,248179,952
5149,323959,1256
5150,234279,895
5151,728443,1452
5152,1719116,3461
5153,138018,255
5154,617179,2438
5155,1997813,4026
5156,1016932,2037
5157,1009323,4018
5158,685552,1365
5159,1860114,3747
5160,1081515,2168
5161,2350801,4742
5162,2482175,5008
5163,1544594,3107
5164,646946,1287
5165,805435,1608
5166,336111,1305
5167,457467,1794
5168,910963,3622
5169,909951,1820
5170,316519,1226
5171,283535,1093
5172,321727,1247
5173,327267,1269
5174,907979,1816
5175,973211,3873
5176,924107,3675
5177,294943,1139
5178,211711,804
5179,563859,2223
5180,305455,1182
5181,497395,1955
5182,407783,1594
5183,225772,433
5184,1993869,4018
5185,669624,1333
5186,592379,2338
5187,41679,119
5188,345383,1343
5189,326687,1267
5190,904515,3596
5191,822179,3264
5192,1196384,2401
5193,293207,1132
5194,599125,1190
5195,391995,1530
5196,227843,870
5197,560635,2210
5198,665187,1324
5199,220887,841
5200,223519,851
5201,301143,1164
5202,761419,3019
5203,1153986,2315
5204,272127,1047
5205,409767,1602
5206,794846,1587
5207,952842,1907
5208,288839,1115
5209,209491,796
5210,1911538,3851
5211,312055,1208
5212,1226457,2462
5213,215195,819
5214,488963,1921
5215,688017,1370
5216,348607,1356
5217,379263,1479
5218,363143,1414
5219,307343,1189
5220,3082990,6227
5221,1827083,3680
5222,77379,132
5223,12663,2
5224,259975,998
5225,806337,1610
5226,928192,1857
5227,334719,1300
5228,754227,2990
5229,738355,2926
5230,877235,3486
5231,352231,1370
5232,12303,0
5233,1183870,2375
5234,592375,1176
5235,1623626,3267
5236,307439,1190
5237,791547,1580
5238,1512701,3042
5239,21839,39
5240,439650,867
5241,128158,235
5242,1123420,2253
5243,864587,3435
5244,850203,3377
5245,403567,1577
5246,723971,2868
5247,1683620,3389
5248,761667,3020
5249,966763,3847
5250,325695,1263
5251,1621009,3262
5252,225115,859
5253,631663,1256
5254,24567,50
5255,1402762,2819
5256,1732579,3488
5257,1567917,3154
5258,860371,3418
5259,459113,906
5260,952627,3790
5261,97592,173
5262,296187,576
5263,970590,1943
5264,351735,1368
5265,407123,1591
5266,658778,1311
5267,36471,98
5268,385311,1504
5269,829123,3292
5270,1511904,3041
5271,1037843,4133
5272,391995,1530
5273,1466700,2949
5274,934771,3718
5275,345783,1344
5276,713307,2825
5277,362895,1413
5278,174275,654
5279,906995,3606
5280,36471,98
5281,309423,1198
5282,644955,2550
5283,892363,3547
5284,960563,3822
5285,478547,1879
5286,2014916,4061
5287,434122,855
5288,273971,1056
5289,346871,1349
5290,552451,2177
5291,1019091,4058
5292,202795,769
5293,150467,558
5294,592716,1177
5295,18863,27
5296,251899,967
5297,597410,1187
5298,745053,1486
5299,410595,1605
5300,512027,2014
5301,515995,2030
5302,1692987,3408
5303,207755,789
5304,364383,1419
5305,836315,3321
5306,310651,1202
5307,682803,2702
5308,260071,999
5309,87311,303
5310,293207,1132
5311,427211,1672
5312,653043,2582
5313,180227,678
5314,695412,1385
5315,131619,482
5316,1397680,2809
5317,462839,1816
5318,890147,1780
5319,772813,1542
5320,1039610,2083
5321,476811,1872
5322,990803,1984
5323,689989,1374
5324,711681,1418
5325,867219,3445
5326,370431,1444
5327,721389,1438
5328,931643,1864
5329,2213254,4463
5330,654187,2586
5331,517932,1025
5332,1363322,2739
5333,532570,1055
5334,369343,1439
5335,1358885,2730
5336,866819,3444
5337,696739,1388
5338,668915,2646
5339,759435,3011
5340,577995,2280
5341,2024776,4081
5342,660331,2612
5343,1032387,4111
5344,820225,1638
5345,667311,1328
5346,918899,3654
5347,517483,2036
5348,344791,1340
5349,363887,1417
5350,294047,1136
5351,1085459,2176
5352,769855,1536
5353,473562,935
5354,224123,855
5355,1020235,4062
5356,136663,502
5357,873267,3470
5358,29279,69
5359,474396,937
5360,1496773,3010
5361,1075635,4286
5362,200067,758
5363,263295,1012
5364,697725,1390
5365,1977941,3986
5366,1001731,3988
5367,1968726,3967
5368,178937,338
5369,1544101,3106
5370,1082501,2170
5371,289831,1119
5372,715473,1426
5373,1912031,3852
5374,527403,2076
5375,80119,274
5376,834827,3315
5377,1827235,3680
5378,820975,1640
5379,1167297,2342
5380,662874,1319
5381,719569,1434
5382,56807,180
5383,567083,2236
5384,369687,1441
5385,376135,1467
5386,257591,989
5387,535587,2109
5388,500371,1967
5389,326260,637
5390,230559,880
5391,204779,777
5392,948405,1898
5393,515079,1020
5394,316271,1225
5395,606019,2393
5396,1157437,2322
5397,894099,3554
5398,2235439,4508
5399,801491,1600
5400,269399,1036
5401,359175,1398
5402,1182675,4717
5403,617859,1228
5404,1023707,4076
5405,99564,177
5406,1014615,4039
5407,1061302,2127
5408,916419,3644
5409,817467,3245
5410,1511563,3040
5411,614203,2426
5412,1713352,3449
5413,455979,1788
5414,916571,3644
5415,484747,1904
5416,1900540,3829
5417,694211,2748
5418,553921,1098
5419,783743,1564
5420,557372,1105
5421,706599,1408
5422,833823,3310
5423,445563,1746
5424,319247,1237
5425,1023211,4074
5426,912603,3628
5427,1065246,2135
5428,936011,3723
5429,363728,713
5430,180909,342
5431,546033,1082
5432,491691,1932
5433,299903,1159
5434,594347,1180
5435,523435,2060
5436,867219,3445
5437,361655,1408
5438,2016054,4063
5439,931643,1864
5440,34239,89
5441,672241,1338
5442,504962,999
5443,1140267,4546
5444,1633979,3288
5445,239487,916
5446,369839,1441
5447,318103,1233
5448,1009171,4018
5449,802241,1602
5450,860074,1719
5451,699849,1394
5452,340079,1321
5453,827387,3285
5454,596843,2356
5455,1776304,3577
5456,471851,1852
5457,715787,2835
5458,346473,678
5459,426963,1671
5460,301143,1164
5461,985380,1973
5462,358527,1396
5463,325047,1261
5464,1178211,4699
5465,473339,1858
5466,258487,992
5467,1013974,2031
5468,1789122,3603
5469,383479,1496
5470,2128951,4292
5471,842267,3345
5472,314287,1217
5473,1117504,2241
5474,1655907,3332
5475,1190115,4747
5476,242475,929
5477,478299,1878
5478,1353783,5406
5479,200315,759
5480,38703,107
5481,660257,1314
5482,757851,3004
5483,1197863,2404
5484,502851,1977
5485,830085,1658
5486,240975,922
5487,994031,3956
5488,576011,2272
5489,824811,3274
5490,666683,2637
5491,510539,2008
5492,1408678,2831
5493,113368,205
5494,573148,1137
5495,72927,245
5496,562150,1115
5497,741083,2937
5498,294695,1138
5499,1141472,2289
5500,539555,2125
5501,291719,1126
5502,930059,3699
5503,523931,2062
5504,1074891,4283
5505,2230252,4497
5506,914587,3636
5507,1085459,4325
5508,1807022,3639
5509,978887,1960
5510,281895,1087
5511,2646192,5341
5512,617859,1228
5513,369591,1440
5514,2418919,4880
5515,644633,1282
5516,542779,2138
5517,944461,1890
5518,1824125,3674
5519,284775,1098
5520,828113,1654
5521,400210,787
5522,653507,1300
5523,626885,1246
5524,596660,1185
5525,260967,1002
5526,257839,990
5527,757203,3002
5528,1213179,4840
5529,280559,1081
5530,445811,1747
5531,645851,2553
5532,50855,156
5533,38207,105
5534,906499,3604
5535,1514521,3046
5536,1737357,3498
5537,1005593,2014
5538,1026299,2056
5539,26600,29
5540,265775,1022
5541,534595,2105
5542,612436,1217
5543,1783206,3591
5544,888259,1776
5545,344047,1337
5546,1989773,4010
5547,440767,1727
5548,996511,3966
5549,771827,1540
5550,1364308,2741
5551,503347,1979
5552,1349859,2712
5553,457219,1793
5554,551955,2175
5555,632555,2500
5556,2609369,5266
5557,790683,3137
5558,400095,1563
5559,336359,1306
5560,257095,987
5561,865331,3438
5562,703387,2785
5563,1170255,2348
5564,1564959,3148
5565,282403,1090
5566,22087,40
5567,1135252,2277
5568,761915,3021
5569,257343,988
5570,272127,1047
5571,2382846,4807
5572,309079,1196
5573,1300900,2613
5574,1464880,2945
5575,447051,1752
5576,74663,252
5577,1476560,2969
5578,619490,1231
5579,874259,3474
5580,334375,1298
5581,412579,1613
5582,370679,1445
5583,283383,1093
5584,485987,1909
5585,330655,1283
5586,514822,1019
5587,1227936,2465
5588,351323,1366
5589,2381367,4804
5590,469619,1843
5591,571176,1133
5592,1113483,4438
5593,531371,2092
5594,885794,1771
5595,73435,124
5596,1322383,5280
5597,871497,1742
5598,862130,1723
5599,1491843,3000
5600,757947,3005
5601,802987,3186
5602,342036,669
5603,1709749,3442
5604,2210296,4457
5605,376535,1468
5606,478985,946
5607,1370907,5476
5608,860651,1720
5609,974947,3880
5610,46887,140
5611,981643,3907
5612,401679,1570
5613,286759,1106
5614,840283,3337
5615,285119,1100
5616,443331,1737
5617,872740,1745
5618,430187,1684
5619,189155,714
5620,1052971,4194
5621,161627,603
5622,297271,1149
5623,1459305,2934
5624,274111,1055
5625,1960922,3951
5626,43663,127
5627,293455,1133
5628,41679,119
5629,809283,3212
5630,1528325,3074
5631,422663,1654
5632,2884804,5825
5633,1238971,4944
5634,474579,1863
5635,757203,3002
5636,1058344,2121
5637,1265011,5049
5638,1428739,2872
5639,156007,580
5640,139143,512
5641,553195,2180
5642,651876,1297
5643,328519,1275
5644,290975,1123
5645,681456,1357
5646,373559,1456
5647,1954513,3938
5648,907243,3607
5649,638224,1269
5650,1342464,2697
5651,211215,802
5652,2147685,4330
5653,615546,1223
5654,1044047,2092
5655,431269,850
5656,1621502,3263
5657,599571,2367
5658,360911,1405
5659,1022848,2049
5660,320735,1243
5661,522217,1034
5662,379015,1478
5663,1682634,3387
5664,1409512,2833
5665,690482,1375
5666,1033201,2070
5667,289087,1116
5668,383941,754
5669,793519,1584
5670,2129937,4294
5671,877413,1754
5672,626885,1246
5673,302879,1171
5674,638755,2525
5675,509051,2002
5676,543075,1076
5677,458459,1798
5678,773323,3067
5679,200067,758
5680,394294,775
5681,387047,1511
5682,874907,3476
5683,697232,1389
5684,749642,1495
5685,298911,1155
5686,668267,2644
5687,300991,1164
5688,780667,3096
5689,329263,1278
5690,258583,993
5691,305951,1184
5692,1679183,3380
5693,414250,815
5694,940379,3740
5695,427375,1673
5696,78858,135
5697,1279853,2570
5698,1968317,3966
5699,752191,1500
5700,822454,1643
5701,313442,611
5702,925843,3682
5703,854915,3396
5704,572162,1135
5705,15639,14
5706,1728483,3480
5707,852187,3385
5708,772813,1542
5709,251817,486
5710,1121448,2249
5711,308939,1197
5712,1737509,3498
5713,347107,1349
5714,258099,992
5715,591883,2336
5716,1403596,2821
5717,757378,1511
5718,996719,1996
5719,368199,1435
5720,1147577,2302
5721,569067,2244
5722,676033,1346
5723,561316,1113
5724,1257323,5018
5725,2710282,5471
5726,711529,1418
5727,386787,1509
5728,682955,2702
5729,1446487,2908
5730,196347,743
5731,703139,2784
5732,603562,1199
5733,418199,1636
5734,487471,964
5735,270487,1041
5736,260071,999
5737,333879,1296
5738,706599,1408
5739,270143,1039
5740,571176,1133
5741,638565,1270
5742,900795,3581
5743,2088525,4210
5744,881355,3502
5745,844995,3356
5746,309423,1198
5747,339831,1320
5748,880363,3498
5749,519467,2044
5750,455169,898
5751,1124899,2256
5752,430435,1685
5753,280311,1080
5754,2181702,4399
5755,842515,3346
5756,998011,3973
5757,930211,3699
5758,934923,3718
5759,564851,2227
5760,628705,1250
5761,665339,1324
5762,197091,746
5763,1817868,3661
5764,867715,3447
5765,462223,912
5766,1778769,3582
5767,360415,1403
5768,1208027,2424
5769,2455894,4955
5770,488715,1920
5771,1183915,4722
5772,669624,1333
5773,809379,1616
5774,69207,230
5775,961955,3827
5776,1372044,2757
5777,652028,1297
5778,908965,1818
5779,450496,889
5780,247423,948
5781,647587,2560
5782,877635,3487
5783,514755,2025
5784,516491,2032
5785,280159,1080
5786,83591,288
5787,967755,3851
5788,1376599,5498
5789,540610,1071
5790,280002,543
5791,1904977,3838
5792,328919,1276
5793,33991,88
5794,575954,1143
5795,527899,2078
5796,1589950,3199
5797,314383,1218
5798,280407,1081
5799,801900,1601
5800,1838574,3703
5801,2102822,4239
5802,700835,1396
5803,1508264,3033
5804,401087,1567
5805,586675,2315
5806,339466,663
5807,14151,8
5808,974041,1950
5809,1525860,3069
5810,274703,1058
5811,706751,1408
5812,1212671,4837
5813,486721,962
5814,516491,2032
5815,539803,2126
5816,831355,3301
5817,49367,150
5818,290823,1123
5819,1922725,3874
5820,307451,1191
5821,778531,3088
5822,198827,753
5823,377775,1473
5824,2948553,5954
5825,344791,1340
5826,1228429,2466
5827,456971,1792
5828,3460287,6992
5829,343151,1334
5830,550082,1091
5831,29279,69
5832,942982,1887
5833,1669816,3361
5834,268407,1032
5835,567573,1126
5836,471519,1851
5837,880955,3501
5838,1634320,3289
5839,1024699,4080
5840,772331,3063
5841,551211,2172
5842,777291,3083
5843,842763,3347
5844,314383,1218
5845,230959,881
5846,523187,2059
5847,730756,1457
5848,375143,1463
5849,844995,3356
5850,936755,3726
5851,705765,1406
5852,545507,2149
5853,310911,1204
5854,59039,189
5855,1228429,2466
5856,807795,3206
5857,307343,1189
5858,1701520,3425
5859,745051,2953
5860,762163,3022
5861,856707,1712
5862,397451,1552
5863,702398,1399
5864,914683,3637
5865,415719,1626
5866,1010523,2024
5867,213211,811
5868,463419,1818
5869,2212761,4462
5870,221891,846
5871,678991,1352
5872,570059,2248
5873,843889,1686
5874,100207,355
5875,1095875,4367
5876,497147,1954
5877,602083,1196
5878,749642,1495
5879,832099,3304
5880,639210,1271
5881,1067218,2139
5882,224015,853
5883,452704,893
5884,886563,3523
5885,331991,1289
5886,238259,912
5887,1158423,2324
5888,542089,1074
5889,1110602,2227
5890,535091,2107
5891,746043,2957
5892,562123,2216
5893,783250,1563
5894,635035,2510
5895,785971,3118
5896,468875,1840
5897,726203,2877
5898,809683,3213
5899,1017107,4050
5900,270551,524
5901,320487,1242
5902,34487,90
5903,657299,1308
5904,392655,1533
5905,846979,3364
5906,546374,1083
5907,334719,1300
5908,1166307,4651
5909,1141755,4552
5910,706258,1407
5911,1711228,3445
5912,369839,1441
5913,694274,1383
5914,1483121,2982
5915,1055386,2115
5916,433970,855
5917,277583,1069
5918,805435,1608
5919,1052475,4192
5920,483011,1897
5921,1171241,2350
5922,657259,2599
5923,867067,3445
5924,266023,1023
5925,183947,693
5926,1015453,2034
5927,714947,2831
5928,943947,3755
5929,540051,2127
5930,1618544,3257
5931,21591,38
5932,796139,3159
5933,357287,1391
5934,961716,1925
5935,2594343,5236
5936,705849,1406
5937,428547,844
5938,457219,1793
5939,580391,1152
5940,364479,1420
5941,354854,695
5942,773571,3068
5943,1208861,2426
5944,347863,1353
5945,460443,1806
5946,296031,1144
5947,853675,3391
5948,828131,3288
5949,309175,1197
5950,743563,2947
5951,799928,1597
5952,692454,1379
5953,992707,3951
5954,498883,1961
5955,542531,2137
5956,643771,2544
5957,332735,1292
5958,918651,3653
5959,1241287,4953
5960,1133773,2274
5961,577251,2277
5962,948399,3772
5963,71956,121
5964,863595,3431
5965,268751,1034
5966,992955,3952
5967,960237,1922
5968,746275,1488
5969,845243,3357
5970,1707284,3437
5971,1654192,3329
5972,311159,1205
5973,846387,3361
5974,1811800,3649
5975,774315,3071
5976,499627,1964
5977,915923,3642
5978,818955,3251
5979,463171,1817
5980,950051,3779
5981,310167,1201
5982,3534237,7142
5983,1066725,2138
5984,1043299,4155
5985,1193426,2395
5986,1883437,3794
5987,1257668,2525
5988,1111003,4428
5989,427220,841
5990,387779,1513
5991,744803,2952
5992,1754119,3532
5993,1485471,5937
5994,540610,1071
5995,350495,1363
5996,357935,1393
5997,349999,1361
5998,1821319,3668
5999,502603,1976
6000,295039,1140
6001,339431,1319
6002,1260474,2531
6003,581467,2294
6004,1777935,3580
6005,780267,3095
6006,1833492,3693
6007,783491,3108
6008,907891,3609
6009,508555,2000
6010,510878,1011
6011,900299,3579
6012,1008415,4014
6013,863347,3430
6014,488467,1919
6015,979315,3897
6016,1095627,4366
6017,279815,1078
6018,3070172,6201
6019,328423,1274
6020,330007,1281
6021,423987,1659
6022,747531,2963
6023,385420,757
6024,890627,3540
6025,760829,1518
6026,575515,2270
6027,844747,3355
